name,address,postal_code,country,region,latitude,longitude,check_in,check_out,price,currency,rating,num_reviews,availability,stars,type,persons,room_type,nota_personal,nota_facilităţi,nota_curăţenie,nota_confort,nota_raport_calitate/preţ,nota_locaţie,nota_wifi_gratuit,vedere_la_oras,menaj_zilnic,canale_prin_satelit,zona_de_luat_masa_in_aer_liber,cada,facilitati_de_calcat,izolare_fonica,terasa_la_soare,pardoseala_de_gresie/marmura,papuci_de_casa,uscator_de_rufe,animale_de_companie,incalzire,birou,mobilier_exterior,alarma_de_fum,vedere_la_gradina,cuptor,cuptor_cu_microunde,zona_de_relaxare,canapea,intrare_privata,fier_de_calcat,masina_de_cafea,plita_de_gatit,extinctoare,cana_fierbator,gradina,ustensile_de_bucatarie,masina_de_spalat,balcon,pardoseala_de_lemn_sau_parchet,aparat_pentru_prepararea_de_ceai/cafea,zona_de_luat_masa,canale_prin_cablu,aer_conditionat,masa,suport_de_haine,cada_sau_dus,frigider,mic_dejun
Casa Reds,"Raureni nr. 228, 240475 Râmnicu Vâlcea, România",240475.0,România,Vâlcea,45.0539916,24.3267998,De la 15:00 la 00:00,De la 10:00 la 12:00,570.0, lei,9.6,68,True,3.0,lodge,2.0,Apartament cu 3 dormitoare,9.8,9.7,9.7,9.5,9.7,9.0,10.0,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
Casa Diana,"Strada Tudor Vladimirescu, 245200 Prăjila, România",245200.0,România,Vâlcea,45.0719476,24.2009441,,,144.0, lei,8.7,3,True,3.0,homestay,2.0,Cameră dublă cu baie privată externă,9.2,8.3,9.2,8.3,8.3,9.2,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False
Vila Lili,"Str.Grivitei nr. 9, 245200 Băile Govora, România",245200.0,România,Vâlcea,45.0845694,24.1757034,De la 12:00 la 22:00,Până la 12:00,380.0, lei,9.9,66,True,3.0,guest_house,2.0,Cameră King standard,10.0,9.7,10.0,9.9,9.7,9.7,9.2,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
Pensiunea Magic,"Tudor Vladimirescu  104, 245200 Băile Govora, România",245200.0,România,Vâlcea,45.0738085,24.1919058,De la 15:00 la 20:00,De la 08:00 la 11:00,490.0, lei,10.0,22,True,4.0,guest_house,2.0,Cameră dublă cu balcon,10.0,10.0,10.0,10.0,9.7,9.4,10.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
Vila Perla Govorei,"Strada Palangine 5A, 100000 Băile Govora, România",100000.0,România,Vâlcea,45.085416,24.16128,De la 12:30 la 18:00,De la 06:00 la 11:00,175.0, lei,8.7,72,True,3.0,guest_house,2.0,Cameră king deluxe,9.2,8.6,9.4,8.6,9.1,8.3,6.7,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
Apartament Maria,"4 Strada Viorelelor, 245200 Băile Govora, România",245200.0,România,Vâlcea,45.0831604,24.1765933,De la 14:00 la 18:00,De la 11:00 la 12:00,225.0, lei,9.7,6,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,9.6,9.2,9.6,9.6,9.6,0.0,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False
Apartament Mia,"Strada Ștrandului,nr1 bloc A,ap3 parter, 245900 Ocnele Mari, România",245900.0,România,Vâlcea,45.0910209,24.2950181,De la 15:00 la 18:00,De la 08:00 la 12:00,207.0, lei,9.8,32,True,3.0,apartment,3.0,Apartament - parter,9.9,9.8,9.8,9.6,9.9,9.9,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False
Casa Lacul Doamnei,"Strada Alexandru Ioan Cuza, 245900 Ocnele Mari, România",245900.0,România,Vâlcea,45.0882025,24.2943174,De la 14:00 la 18:00,De la 08:00 la 11:00,440.0, lei,9.6,77,True,4.0,guest_house,2.0,Cameră dublă,9.8,9.7,9.7,9.7,9.3,9.3,8.9,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False
Apartament Mioritza 2A,"Strada Nicolae Iorga Bloc O4, Parter, Apartament 2A, 245800 Horezu, România",245800.0,România,Vâlcea,45.1467568,23.9909273,De la 14:00 la 20:00,De la 07:30 la 12:00,500.0, lei,9.1,7,True,3.0,apartment,4.0,Apartament cu 2 dormitoare,9.6,9.3,9.6,9.3,8.2,8.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Hotel Horezu,"Str Capitan Maldar nr 1, 245800 Horezu, România",245800.0,România,Vâlcea,45.1442847,23.9942908,De la 14:00,Până la 12:00,180.0, lei,7.8,129,True,3.0,hotel,2.0,Cameră dublă,8.4,7.4,8.3,7.9,8.2,8.5,8.3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
Aldevis House,"General Magheru ,Nr.121, 245800 Horezu, România",245800.0,România,Vâlcea,45.1340862,24.0048054,,,250.0, lei,9.7,4,True,3.0,guest_house,2.0,Cameră dublă cu balcon,10.0,9.4,9.4,10.0,10.0,8.1,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
Ania's Apartment,"Tudor Vladimirescu 69, Bloc R2, Scara D, Etaj 2, Ap 3, 245800 Horezu, România",245800.0,România,Vâlcea,45.1444006,23.9900629,De la 15:00 la 23:30,De la 07:00 la 12:00,352.0, lei,9.7,32,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,9.8,9.7,9.9,9.6,9.6,9.8,10.0,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False
Hotel Maya,"Strada Merilor, nr 13, oras Horezu, Judetul Valcea, Horezu, România",,România,Vâlcea,45.1439999,24.0049315,De la 13:00 la 22:00,De la 10:00 la 12:00,375.0, lei,9.3,42,True,4.0,hotel,2.0,Cameră dublă cu balcon,9.5,9.0,9.3,9.3,8.9,8.4,10.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False
Casa Emilia,"str. Principala nr. 721, 217030 Baia de Fier, România",217030.0,România,Gorj,45.168809,23.763884,De la 14:00 la 23:00,De la 07:00 la 11:30,180.0, lei,9.2,187,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,9.6,9.1,8.9,9.1,9.4,9.3,10.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False
Casa Diana,"Strada Tudor Vladimirescu, 245200 Prăjila, România",245200.0,România,Vâlcea,45.0719476,24.2009441,,,132.0, lei,8.7,3,True,3.0,homestay,2.0,Cameră dublă cu baie privată externă,9.2,8.3,9.2,8.3,8.3,9.2,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False
Casa Nataly,"Str. Preot Dumitru Sandu, 245600 Călimăneşti, România",245600.0,România,Vâlcea,45.225222,24.3521619,De la 15:00 la 18:00,De la 08:00 la 11:00,220.0, lei,9.0,1,True,3.0,homestay,2.0,Cameră dublă cu vedere la grădină.,10.0,7.5,10.0,10.0,10.0,10.0,10.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False
Pensiunea Edelweiss,"Voinesita nr 33, 247750 Voineasa, România",247750.0,România,Vâlcea,45.4179351,23.9665852,De la 14:00 la 21:30,Până la 11:00,330.0, lei,9.3,447,True,4.0,guest_house,2.0,Cameră King cu vedere la munte,9.4,9.2,9.5,9.3,9.0,9.2,8.6,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,False,False
Pensiunea Valea Pinului,"Principala 342, 557205 Rau Sadului, România",557205.0,România,Judeţul Sibiu,45.6128559,24.0266426,De la 15:00 la 23:00,De la 08:00 la 11:00,600.0, lei,9.0,39,True,4.0,guest_house,2.0,Studio - Acces pentru persoanele cu mobilitate redusă,9.4,8.7,9.7,9.4,8.8,9.4,9.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Pensiunea Aurora -Hostel Voineasa,"Strada I. Gh. Duca, Nr. 149, 247750 Voineasa, România",247750.0,România,Vâlcea,45.4184479,23.9579308,De la 14:00 la 00:00,De la 07:30 la 12:00,165.0, lei,9.0,286,True,3.0,hostel,2.0,Cameră twin standard,9.4,8.8,9.1,8.8,9.2,9.0,8.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False
Apartament 2 camere,"Strada Unirii, 245500 Brezoi, România",245500.0,România,Vâlcea,45.3433412,24.2467176,De la 15:00 la 18:00,De la 08:00 la 12:00,306.0, lei,8.5,2,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,8.8,10.0,10.0,8.8,8.8,0.0,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False
La Burini,"Strada Ștefan cel Mare 199, Sc H, etaj 3 , ap 6, 730006 Vaslui, România",730006.0,România,Vaslui,46.6397158,27.734138,De la 16:00 la 00:00,De la 10:00 la 11:00,315.0, lei,9.8,22,True,3.0,apartment,2.0,Apartament cu 1 dormitor,9.8,9.7,9.9,9.9,9.7,9.8,0.0,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False
The Penthouse,"29 Strada Petru Rareș 31, 730162 Vaslui, România",730162.0,România,Vaslui,46.6374428,27.7242834,De la 15:00,Până la 11:00,700.0, lei,9.9,33,True,3.0,hotel,4.0,Apartament cu 2 dormitoare,9.8,9.8,9.8,9.8,9.8,9.7,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
CassaTa-one-Vaslui,"94 Strada Ștefan cel Mare, Scara A, apartament 11, 730187 Vaslui, România",730187.0,România,Vaslui,46.6389367,27.7338636,De la 15:00 la 00:00,De la 11:00 la 12:00,303.0, lei,9.8,25,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,9.8,9.9,9.8,9.7,9.9,9.7,0.0,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
Casa Geo Alex,"2 Strada Crizantemelor, 730001 Vaslui, România",730001.0,România,Vaslui,46.6447209,27.732536,De la 14:00 la 00:00,De la 08:00 la 11:00,194.0, lei,8.4,40,True,3.0,guest_house,2.0,Cameră triplă,8.6,8.6,8.8,8.5,8.5,9.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False
Hotel Vaslui,"Str. Nicolae Balcescu nr. 2, Judetul Vaslui, Oras Vaslui, 730123 Vaslui, România",730123.0,România,Vaslui,46.6383333,27.7291667,De la 14:00 la 00:00,De la 11:30 la 12:00,245.0, lei,7.4,315,True,3.0,hotel,2.0,Cameră dublă sau twin,8.6,7.1,7.7,7.4,7.5,8.5,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
Happy Apartments,"4 Strada Decebal, 730227 Vaslui, România",730227.0,România,Vaslui,46.6274682,27.7313656,De la 15:00 la 18:00,De la 08:00 la 11:00,285.0, lei,9.7,48,True,3.0,apartment,3.0,Apartament cu 1 dormitor,9.8,9.6,9.7,9.8,9.7,9.7,0.0,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False
Cosy Apartments & Bistro Pufești,"Pufești, 627277 Pufeşti, România",627277.0,România,Vrancea,46.0036537,27.1911944,De la 14:00 la 00:00,De la 08:00 la 11:00,240.0, lei,9.8,236,True,3.0,apartment,2.0,Cameră Dublă Deluxe,9.9,9.7,9.8,9.8,9.7,9.3,10.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Hotel AmaDeus,"Aleea Stadionului Nr.1, 620140 Focşani, România",620140.0,România,Vrancea,45.6774275,27.1782875,De la 15:00 la 00:00,De la 07:00 la 12:00,280.0, lei,9.0,463,True,3.0,hotel,2.0,Cameră dublă mare,9.5,8.9,9.1,9.1,9.0,8.9,7.4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Domeniile Panciu Winery & Resort,"Satul Sarbi, Comuna Tifesti, Judetul Vrancea., 627382 Sîrbi, România",627382.0,România,Vrancea,45.8788825,27.0567783,De la 14:00 la 00:00,De la 09:00 la 11:00,460.0, lei,9.3,555,True,3.0,hotel,2.0,Cameră twin standard,9.1,9.2,9.5,9.4,9.0,9.6,9.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pensiunea Rix Rooms,"Str. Republicii 16 bis, 620018 Focşani, România",620018.0,România,Vrancea,45.6991258,27.1815678,De la 14:00 la 17:00,Până la 12:00,300.0, lei,9.1,349,True,4.0,guest_house,2.0,Cameră twin standard,9.6,8.9,9.5,9.4,9.0,9.4,9.1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Hanul lui Mihai,"Strada Brăilei 186 bis, 627208 Răstoaca, România",627208.0,România,Vrancea,45.6627964,27.2782977,De la 14:00 la 21:00,De la 12:00 la 13:00,180.0, lei,9.5,191,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,9.5,9.4,9.7,9.5,9.6,9.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ARN Boutique Hotel,"Cotesti 101E, 620088 Focşani, România",620088.0,România,Vrancea,45.688131,27.169051,De la 14:00 la 21:00,De la 07:00 la 12:00,480.0, lei,9.5,377,True,4.0,hotel,2.0,Cameră dublă standard,9.5,9.6,9.8,9.8,9.4,8.2,9.5,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False
Green Park Boutique Hotel,"Bulevardul Garii, 6, 620104 Focşani, România",620104.0,România,Vrancea,45.6988146,27.1769325,De la 14:00 la 00:00,De la 00:00 la 12:00,350.0, lei,9.2,228,True,4.0,hotel,2.0,Cameră dublă,9.6,9.0,9.4,9.4,9.1,9.2,8.9,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Romantic Boutique,"Strada Rarau nr.6, 620161 Focşani, România",620161.0,România,Vrancea,45.69483,27.1897787,De la 17:00 la 22:00,De la 06:00 la 11:00,290.0, lei,8.9,305,True,3.0,hotel,2.0,Cameră Dublă Deluxe,9.4,8.8,9.1,9.0,8.8,8.5,8.6,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False
Vily Luxury Rooms,"Bulevardul Brăilei 123, 612345 Focşani, România",612345.0,România,Vrancea,45.6874653,27.1989053,De la 14:00 la 23:00,De la 07:00 la 12:00,201.0, lei,9.0,169,True,3.0,guest_house,2.0,Cameră Dublă Deluxe,9.2,9.1,9.0,9.0,9.0,8.6,7.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Mari,"Strada Bârsei 8 ap 81, 620080 Focşani, România",620080.0,România,Vrancea,45.7043867,27.1720989,De la 13:00 la 14:30,De la 11:00 la 12:00,260.0, lei,8.3,16,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,8.8,8.1,8.3,8.6,8.3,8.8,10.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Pensiunea WW,"22 Strada Anghel Saligny, 620144 Focşani, România",620144.0,România,Vrancea,45.6886225,27.179228,De la 14:00 la 18:00,De la 12:00 la 14:00,260.0, lei,10.0,2,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
